LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,ASSET_RATING,ASSET_RATING_BAND,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,NEW_BUILD_BENCHMARK,EXISTING_STOCK_BENCHMARK,BUILDING_LEVEL,MAIN_HEATING_FUEL,OTHER_FUEL_DESC,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,FLOOR_AREA,STANDARD_EMISSIONS,TARGET_EMISSIONS,TYPICAL_EMISSIONS,BUILDING_EMISSIONS,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,LODGEMENT_DATETIME,PRIMARY_ENERGY_VALUE,UPRN,UPRN_SOURCE
74377aa891e007c8148a8469a83edbabae18eab8d6467797c02bfd359049604a,126 REGENT STREET,LONDON,,W1B 5SD,10000829124,79,D,A1/A2 Retail and Financial/Professional services,2020-12-08,E09000033,E14000639,,2020-12-12,Mandatory issue (Property to let).,32,94,3,Grid Supplied Electricity,,,,290,63.9,40.79,119.54,101.09,Yes,,1.0,4,Air Conditioning,"126 REGENT STREET, LONDON",Westminster,Cities of London and Westminster,LONDON,2020-12-12 00:00:00,,10033542239,Energy Assessor
3e9b22822d382623cbb9e39ca2bae69d09f4279d3bf100615ab47188656b958c,222 REGENT STREET,LONDON,,W1B 5TR,10000836538,49,B,B1 Offices and Workshop businesses,2020-11-26,E09000033,E14000639,,2020-11-26,Mandatory issue (Property on construction).,29,85,3,Grid Supplied Electricity,,,,4205,31.18,18.08,52.97,30.85,Yes,,2.0,5,Air Conditioning,"222 REGENT STREET, LONDON",Westminster,Cities of London and Westminster,LONDON,2020-11-26 00:00:00,,10033590985,Energy Assessor
4b02c0b58a244a6abefa972dbf11bfcd7f245a062822149dd424ba9d463fd56a,,"Kiosk,  84 Regent Street",,W1B 5RS,10000826872,57,C,A1/A2 Retail and Financial/Professional services,2020-10-28,E09000033,E14000639,,2020-11-24,Voluntary (No legal requirement for an EPC).,31,82,5,Grid Supplied Electricity,,,,50,68.32,41.84,111.59,77.29,Yes,,2.0,5,Air Conditioning,"Kiosk,  84 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-11-24 00:00:00,,,
181e288aa3eaa10356fe6899acd6173426aab938f68de5e5c98996a4821f78e4,"Basement, Part Ground and First Floor Retail",84-86 Regent Street,,W1B 5RR,10000852534,78,D,A1/A2 Retail and Financial/Professional services,2020-10-28,E09000033,E14000639,,2020-11-13,Voluntary (No legal requirement for an EPC).,32,85,5,Grid Supplied Electricity,,,,1945,54.36,34.49,91.97,84.88,Yes,,2.0,5,Air Conditioning,"Basement, Part Ground and First Floor Retail, 84-86 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-11-13 00:00:00,,,
aac1aa77eddc01948e9a264762d085a91f6b19b309712a5fd0413557d1aaa1e1,"OFFICE, LEVELS 1-6",262-264 Regent Street,,W1B 3AQ,10000848335,97,D,B1 Offices and Workshop businesses,2020-09-20,E09000033,E14000639,,2020-09-30,Voluntary (No legal requirement for an EPC).,34,90,5,Grid Supplied Electricity,,,,529,25.08,16.92,45.12,48.44,Yes,,2.0,5,Heating and Mechanical Ventilation,"OFFICE, LEVELS 1-6, 262-264 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-09-30 00:00:00,,,
90d22c839f6d402d6ed0746cf281deec681df6ea73c5067ef664699ad434e197,RETAIL UNIT 1,55 Regent Street,,W1B 4DY,10000844990,53,C,A1/A2 Retail and Financial/Professional services,2020-06-24,E09000033,E14000639,,2020-09-28,Mandatory issue (Property to let).,28,75,5,Natural Gas,,,,1600,67.75,38.27,102.05,72.28,Yes,,3.0,4,Air Conditioning,"RETAIL UNIT 1, 55 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-09-28 00:00:00,,,
30183a89a2ab2410cfd54a3e3341d18bbe9f7c072f3e37c5f50c64f13651d271,RETAIL UNIT 2,55 Regent Street,,W1B 4DY,10000860707,107,E,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2020-06-24,E09000033,E14000639,,2020-09-28,Mandatory issue (Property to let).,44,118,5,Grid Supplied Electricity,,,,1549,104.76,93.07,248.19,224.56,Yes,,3.0,4,Air Conditioning,"RETAIL UNIT 2, 55 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-09-28 00:00:00,,,
c641bfa5a4b08e6ffd7b171eb9ad020dd2b36d832b03f7284519d526c022c874,BASEMENT AND GROUND FLOOR,262-264 Regent Street,,W1B 3AQ,10000853404,90,D,A1/A2 Retail and Financial/Professional services,2020-09-20,E09000033,E14000639,,2020-09-25,Voluntary (No legal requirement for an EPC).,30,80,5,Grid Supplied Electricity,,,,176,37.16,22.16,59.1,66.78,Yes,,2.0,5,Air Conditioning,"BASEMENT AND GROUND FLOOR, 262-264 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-09-25 00:00:00,,,
15045993052020091114473504002152,,256-258 Regent Street,,W1B 3AF,124534850000,31,B,A1/A2 Retail and Financial/Professional services,2020-09-01,E09000033,E14000639,Greater London Authority,2020-09-11,Mandatory issue (Property to let).,27,80,4,Grid Supplied Electricity,,,,1327,63.26,34.45,100.96,39.8,No,,,4,Air Conditioning,256-258 Regent Street,Westminster,Cities of London and Westminster,LONDON,2020-09-11 14:47:35,,10033553941,Address Matched
cab89ff99da0f6f8cc31a216c5692b630e230cfa10cb7f62def31cf6b78b076f,GROUND FLOOR & BASEMENT,Kendal House,203 Regent Street,W1B 4NB,148054620001,62,C,A1/A2 Retail and Financial/Professional services,2020-08-26,E09000033,E14000639,,2020-09-09,Voluntary (No legal requirement for an EPC).,32,85,5,Grid Supplied Electricity,,,,346,44.1,27.96,74.55,54.87,Yes,,2.0,5,Air Conditioning,"GROUND FLOOR & BASEMENT, Kendal House, 203 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-09-09,353,10033542268,Address Matched
921260022020072815222728230380,,Morley House,314-322 Regent Street,W1B 3BF,825067820000,15,A,A1/A2 Retail and Financial/Professional services,2020-07-27,E09000033,E14000639,Greater London Authority,2020-07-28,Mandatory issue (Property on construction).,29,85,4,Grid Supplied Electricity,,,,1053,76.43,44.29,129.79,23.56,Yes,,1.0,5,Air Conditioning,"Morley House, 314-322 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-07-28 15:22:27,,,
145585000062020060214382196250960,,Longchamp UK Ltd,229 Regent Street,W1B 2EG,697809620000,262,G,A1/A2 Retail and Financial/Professional services,2019-05-21,E09000033,E14000639,Greater London Authority,2020-06-02,Mandatory issue (Property to let).,37,97,5,Grid Supplied Electricity,,,,526,54.05,39.51,105.37,282.74,Yes,,2.0,4,Air Conditioning,"Longchamp UK Ltd, 229 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-06-02 14:38:21,,10033542283,Address Matched
15710220022020052910160684020640,,Ted Baker,245 Regent Street,W1B 2EN,486228440000,95,D,A1/A2 Retail and Financial/Professional services,2020-02-06,E09000033,E14000639,Greater London Authority,2020-05-29,Mandatory issue (Property to let).,33,88,5,Grid Supplied Electricity,,,,774,68.45,44.94,119.83,129.39,Yes,,2.0,5,Air Conditioning,"Ted Baker, 245 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-05-29 10:16:06,,10033553940,Address Matched
19b205fd33dc7096f466db757fc759555fdeb29f34a90f1cf2bda170679c04ea,"BASEMENT, GROUND AND FIRST FLOOR",83-97 Regent Street,,W1B 4ES,10003552268,67,C,A1/A2 Retail and Financial/Professional services,2019-08-09,E09000033,E14000639,,2020-04-07,Voluntary (No legal requirement for an EPC).,32,85,5,Grid Supplied Electricity,,,,1578,42.38,26.89,71.71,57.11,Yes,,2.0,4,Air Conditioning,"BASEMENT, GROUND AND FIRST FLOOR, 83-97 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-04-07,431,,
16746980062020031111354672020621,GRD BSMT 277-9 RS (ODDS),277-279 Regent Street,,W1B 2HE,270582270001,114,E,A1/A2 Retail and Financial/Professional services,2019-02-06,E09000033,E14000639,Greater London Authority,2020-03-11,Mandatory issue (Property to let).,44,116,5,Grid Supplied Electricity,,,,87,39.76,34.7,92.54,90.57,Yes,,2.0,5,Air Conditioning,"GRD BSMT 277-9 RS (ODDS), 277-279 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-03-11 11:35:46,,,
135480678252020030411363309009719,,Claudie Pierlot,124 Regent Street,W1B 5SB,798689110000,46,B,A1/A2 Retail and Financial/Professional services,2019-04-23,E09000033,E14000639,Greater London Authority,2020-03-04,Mandatory issue (Property to let).,29,84,4,Grid Supplied Electricity,,,,140,66.99,38.55,112.98,61.18,No,,,4,Air Conditioning,"Claudie Pierlot, 124 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-03-04 11:36:33,,200002349952,Address Matched
153638869212020022613370304022689,BASEMENT TO SECOND FLOORS,Spirella House,266-270 Regent Street,W1B 3AH,695694080002,50,B,A1/A2 Retail and Financial/Professional services,2020-02-26,E09000033,E14000639,Greater London Authority,2020-02-26,Mandatory issue (Marketed sale).,27,79,3,Grid Supplied Electricity,,,,610,78.54,42.39,124.21,78.19,Yes,,3.0,5,Air Conditioning,"BASEMENT TO SECOND FLOORS, Spirella House, 266-270 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-02-26 13:37:03,,10033553942,Address Matched
88206070132020020616510940000625,GROUND FLOOR & BASEMENT,269 Regent Street,,W1B 2EX,759061410001,89,D,A1/A2 Retail and Financial/Professional services,2020-02-04,E09000033,E14000639,Greater London Authority,2020-02-06,Mandatory issue (Marketed sale).,30,87,3,Grid Supplied Electricity,,,,101,53.95,31.87,93.4,96.57,No,,,4,Air Conditioning,"GROUND FLOOR & BASEMENT, 269 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-02-06 16:51:09,,100023621506,Address Matched
152724380942020013015185083009920,,Omega,260 Regent Street,W1B 3AG,193098080000,57,C,A1/A2 Retail and Financial/Professional services,2019-12-17,E09000033,E14000639,Greater London Authority,2020-01-30,Mandatory issue (Property to let).,32,86,5,Grid Supplied Electricity,,,,260,55.05,35.68,95.16,63.02,Yes,,2.0,4,Air Conditioning,"Omega, 260 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-01-30 15:18:50,,10033542290,Address Matched
152709530942020012914420248609920,,Seven for All Mankind,225 Regent Street,W1B 2ED,690573640000,91,D,A1/A2 Retail and Financial/Professional services,2019-12-18,E09000033,E14000639,Greater London Authority,2020-01-29,Mandatory issue (Property to let).,31,83,5,Grid Supplied Electricity,,,,195,40.21,25.08,66.89,72.94,Yes,,2.0,4,Air Conditioning,"Seven for All Mankind, 225 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-01-29 14:42:02,,200002349887,Address Matched
32cfd6b87790f2e711c6d03dc76c1ab0d1c0fb5e9b42941090f45a2848e4ad80,RETAIL UNIT,254 Regent Street,,W1B 3AA,10003567475,107,E,A1/A2 Retail and Financial/Professional services,2019-01-16,E09000033,E14000639,,2020-01-16,Voluntary (No legal requirement for an EPC).,38,102,5,Grid Supplied Electricity,,,,282,41.32,31.5,83.99,88.75,Yes,,2.0,4,Air Conditioning,"RETAIL UNIT, 254 Regent Street",Westminster,Cities of London and Westminster,LONDON,2020-01-16,590,200002817260,Address Matched
151914370922019122713052608290270,,Mapping & Webb,132 Regent Street,W1B 5SF,701072850000,41,B,A1/A2 Retail and Financial/Professional services,2019-11-22,E09000033,E14000639,Greater London Authority,2019-12-27,Mandatory issue (Property to let).,33,88,5,Grid Supplied Electricity,,,,569,47.08,30.96,82.57,38.57,Yes,,2.0,4,Air Conditioning,"Mapping & Webb, 132 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-12-27 13:05:26,,10033542241,Address Matched
151812100922019121916453608920811,RETAIL UNIT,59-61 Regent Street,,W1B 4DY,107902830001,79,D,A1/A2 Retail and Financial/Professional services,2019-12-18,E09000033,E14000639,Greater London Authority,2019-12-19,Mandatory issue (Property to let).,41,109,5,Grid Supplied Electricity,,,,161,56.04,45.76,122.03,88.81,Yes,,2.0,4,Air Conditioning,"RETAIL UNIT, 59-61 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-12-19 16:45:36,,,
128036260022019121312110020010190,,Massimo Dutti,156 Regent Street,W1B 5SN,926461010000,71,C,A1/A2 Retail and Financial/Professional services,2019-09-09,E09000033,E14000639,Greater London Authority,2019-12-13,Mandatory issue (Property to let).,35,93,5,Grid Supplied Electricity,,,,1725,45.56,31.84,84.9,65.11,Yes,,2.0,4,Air Conditioning,"Massimo Dutti, 156 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-12-13 12:11:00,,200001528173,Address Matched
1104690962019120316145579290820,,Desigual,218 Regent Street,W1B 5TR,275797930000,49,B,A1/A2 Retail and Financial/Professional services,2019-11-28,E09000033,E14000639,Greater London Authority,2019-12-03,Mandatory issue (Property to let).,30,89,3,Grid Supplied Electricity,,,,768,73.67,44.81,131.32,72.26,No,,,4,Air Conditioning,"Desigual, 218 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-12-03 16:14:55,,,
15258061032019112919555054900792,,144 Regent Street,,W1B 5SQ,622472230000,96,D,A1/A2 Retail and Financial/Professional services,2019-11-25,E09000033,E14000639,Greater London Authority,2019-11-29,Mandatory issue (Property to let).,33,96,3,Grid Supplied Electricity,,,,489,36.89,24.11,70.66,70.5,Yes,,2.0,5,Air Conditioning,144 Regent Street,Westminster,Cities of London and Westminster,LONDON,2019-11-29 19:55:50,,10033589363,Address Matched
150331770022019110108355112910381,UNIT 1,100 Regent Street,,W1B 5SR,813178210001,38,B,A1/A2 Retail and Financial/Professional services,2018-09-17,E09000033,E14000639,Greater London Authority,2019-11-01,Mandatory issue (Marketed sale).,25,73,5,Grid Supplied Electricity,,,,370,76.26,38.12,111.71,58.12,No,,,4,Air Conditioning,"UNIT 1, 100 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-11-01 08:35:51,,,
150331888232019110108504131000791,UNIT 2,100 Regent Street,,W1B 5SR,813178210002,35,B,A1/A2 Retail and Financial/Professional services,2018-09-17,E09000033,E14000639,Greater London Authority,2019-11-01,Mandatory issue (Marketed sale).,27,80,5,Grid Supplied Electricity,,,,1382,77.49,42.31,123.98,53.86,No,,,4,Air Conditioning,"UNIT 2, 100 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-11-01 08:50:41,,,
150331980142019110109010113230910,UNIT 3,100 Regent Street,,W1B 5SR,813178210003,37,B,A1/A2 Retail and Financial/Professional services,2018-09-17,E09000033,E14000639,Greater London Authority,2019-11-01,Mandatory issue (Marketed sale).,29,86,5,Grid Supplied Electricity,,,,226,75.77,44.34,129.93,55.33,No,,,4,Air Conditioning,"UNIT 3, 100 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-11-01 09:01:01,,,
150285000902019103112133840499700,2ND FLOOR,Carrington House,126-130 Regent Street,W1B 5SE,292290440009,64,C,B1 Offices and Workshop businesses,2019-10-30,E09000033,E14000639,Greater London Authority,2019-10-31,Mandatory issue (Property to let).,30,88,4,Grid Supplied Electricity,,,,187,30.76,18.47,54.13,39.51,Yes,,2.0,5,Air Conditioning,"2ND FLOOR, Carrington House, 126-130 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-10-31 12:13:38,,,
149478990442019101617495076700980,,253-259 Regent Street,,W1B 2ER,949529770000,77,D,A1/A2 Retail and Financial/Professional services,2019-08-16,E09000033,E14000639,Greater London Authority,2019-10-16,Mandatory issue (Property to let).,34,91,5,Grid Supplied Electricity,,,,2383,34.44,23.61,62.97,53.14,No,,,4,Air Conditioning,253-259 Regent Street,Westminster,Cities of London and Westminster,LONDON,2019-10-16 17:49:50,,,
146933231952019090911491308019914,GROUND FLOOR RETAIL,273 Regent Street,,W1B 2EZ,943718310001,98,D,A1/A2 Retail and Financial/Professional services,2019-06-17,E09000033,E14000639,Greater London Authority,2019-09-09,Mandatory issue (Property to let).,43,115,5,Grid Supplied Electricity,,,,135,63.12,54.27,144.71,123.82,Yes,,2.0,4,Air Conditioning,"GROUND FLOOR RETAIL, 273 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-09-09 11:49:13,,10033542300,Address Matched
730bf45e94f36b4f16d0085aa33107c8f97f0f7dd7629fe937ca346e60be636d,,"281, Regent Street",,W1B 2HE,192546850000,99,D,A1/A2 Retail and Financial/Professional services,2019-08-01,E09000033,E14000639,,2019-09-05,Voluntary (No legal requirement for an EPC).,38,101,5,Grid Supplied Electricity,,,,157,59.19,44.93,119.8,117.21,Yes,,2.0,4,Air Conditioning,"281, Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-09-05,808,,
721be272827926b13cb54ae5d9601873f45ae9672da83e182013ab5ff02be0f3,,Calvin Klein Plc,"Tenison Court, 170 Regent Street",W1B 5TQ,10003527940,124,E,A1/A2 Retail and Financial/Professional services,2019-08-09,E09000033,E14000639,,2019-08-23,Voluntary (No legal requirement for an EPC).,38,101,5,Grid Supplied Electricity,,,,1759,34.71,26.17,69.79,85.74,Yes,,2.0,4,Air Conditioning,"Calvin Klein Plc, Tenison Court, 170 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-08-23,604,,
13054630062019082012081787080810,,The Bose Store,185-191 Regent Street,W1B 4JP,180337740000,106,E,A1/A2 Retail and Financial/Professional services,2019-08-08,E09000033,E14000639,Greater London Authority,2019-08-20,Mandatory issue (Property to let).,28,74,5,Grid Supplied Electricity,,,,438,35.79,19.83,52.88,75.68,Yes,,1.0,4,Air Conditioning,"The Bose Store, 185-191 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-08-20 12:08:17,,200002817272,Address Matched
a51f13e40ad669ce84698e2db223a43cf2c4b409ac6b724be3cc8b3609b6e8d8,OFFICE FLOORS (1ST FLOOR -5TH FLOOR),205 Regent Street,,W1B 4HB,10003569808,93,D,B1 Offices and Workshop businesses,2019-08-08,E09000033,E14000639,,2019-08-14,Voluntary re-issue (A valid EPC is already lodged).,31,83,5,Natural Gas,,,,326,27.01,16.81,44.84,50.19,No,,,4,Heating and Natural Ventilation,"OFFICE FLOORS (1ST FLOOR -5TH FLOOR), 205 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-08-14,292,,
bf739854bf0b4368177216a3c5fc1a475295e9eee57b9d0c9103b166f4e0a0d9,,Boutique Lacoste,233 Regent Street,W1B 2EQ,10003531376,68,C,A1/A2 Retail and Financial/Professional services,2019-06-18,E09000033,E14000639,,2019-07-12,Voluntary (No legal requirement for an EPC).,33,89,5,Grid Supplied Electricity,,,,290,54.23,36.09,96.24,74.0,Yes,,1.0,4,Air Conditioning,"Boutique Lacoste, 233 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-07-12,468,,
99917aa0b8437f1635a486ec7b63bf09b0e40ef5cc27af1558b29615920a5f69,,Karen Millen,247 Regent Street,W1B 2EW,10003540962,75,C,A1/A2 Retail and Financial/Professional services,2019-06-18,E09000033,E14000639,,2019-07-11,Voluntary (No legal requirement for an EPC).,28,75,5,Grid Supplied Electricity,,,,453,44.33,24.91,66.42,66.59,Yes,,2.0,4,Air Conditioning,"Karen Millen, 247 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-07-11,468,,
ef334283be0c9b8e189c361b61c9921c71c85a81fbe8769c5016d9fd7b417b31,GRD FLR,283-283a Regent Street,,W1B 2HG,829097900001,112,E,A1/A2 Retail and Financial/Professional services,2019-06-18,E09000033,E14000639,,2019-07-11,Voluntary (No legal requirement for an EPC).,31,83,5,Grid Supplied Electricity,,,,34,62.63,39.2,104.53,140.75,Yes,,1.0,4,Air Conditioning,"GRD FLR, 283-283a Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-07-11,1007,,
3bfd5aa9fe789c8e49f01402c9ebdcd1a3eefc0a1c91b0f551509bc006278495,,Leon,275 Regent Street,W1B 2HB,10003538416,98,D,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2019-06-18,E09000033,E14000639,,2019-07-11,Voluntary (No legal requirement for an EPC).,44,117,5,Grid Supplied Electricity,,,,98,100.96,88.27,235.39,196.87,Yes,,1.0,4,Air Conditioning,"Leon, 275 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-07-11,1214,,
140812710802019070313521546010260,UNIT 1,Quadrant Arcade,80-82 Regent Street,W1B 5HB,388381040001,35,B,A1/A2 Retail and Financial/Professional services,2019-06-26,E09000033,E14000639,Greater London Authority,2019-07-03,Mandatory issue (Marketed sale).,32,86,5,District Heating,,,,302,66.34,42.8,114.13,46.71,No,,,4,Air Conditioning,"UNIT 1, Quadrant Arcade, 80-82 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-07-03 13:52:15,,,
140812880022019070314031080260633,UNIT 7,Quadrant Arcade,80-82 Regent Street,W1B 5HB,388381040003,36,B,A1/A2 Retail and Financial/Professional services,2019-06-26,E09000033,E14000639,Greater London Authority,2019-07-03,Mandatory issue (Marketed sale).,33,88,5,District Heating,,,,284,64.94,42.77,114.04,46.3,No,,,4,Air Conditioning,"UNIT 7, Quadrant Arcade, 80-82 Regent Street",Westminster,Cities of London and Westminster,LONDON,2019-07-03 14:03:10,,,
